stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,current_phase,future_phase,current_severity,future_severity,history_utilization_applicable,clean_prediction_error_mean,corrupted_prediction_error_mean,clean_prediction_error_mse,corrupted_prediction_error_mse,clean_prediction_error_rms,corrupted_prediction_error_rms,clean_temporal_error_input_mean,corrupted_temporal_error_input_mean,clean_temporal_error_input_rms,corrupted_temporal_error_input_rms,clean_temporal_error_state_mean,corrupted_temporal_error_state_mean,clean_temporal_error_state_rms,corrupted_temporal_error_state_rms,clean_feature_mse,corrupted_feature_mse,clean_copy_current_feature_mse,corrupted_copy_current_feature_mse,clean_current_feature_rms,corrupted_current_feature_rms,clean_history_input_rms,corrupted_history_input_rms,clean_history_to_feature_rms_ratio,corrupted_history_to_feature_rms_ratio,clean_predicted_delta_rms,corrupted_predicted_delta_rms,clean_zero_history_predicted_delta_rms,corrupted_zero_history_predicted_delta_rms,clean_history_contribution_rms,corrupted_history_contribution_rms,clean_history_contribution_to_delta_rms_ratio,corrupted_history_contribution_to_delta_rms_ratio,clean_zero_history_feature_mse,corrupted_zero_history_feature_mse,clean_history_feature_mse_change,corrupted_history_feature_mse_change,signed_excess_feature_mse,absolute_excess_feature_mse,positive_excess_feature_mse
10,169,169,170,0000000169.png,0000000170.png,ramp_change,ramp_change,0.125,0.25,False,0.0015883160522207618,0.006344173569232225,0.09467726200819016,0.11154390871524811,0.3076967045780474,0.33398189878382345,0.0,0.0,0.0,0.0,0.001189370988868177,0.0024777317885309458,0.08764569539854647,0.0930983125446392,0.09467726200819016,0.11154390871524811,0.09467726200819016,0.11154390871524811,0.7779378872840783,0.7938793947977848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467726200819016,0.11154390871524811,0.0,0.0,0.016866646707057953,0.016866646707057953,0.016866646707057953
11,170,170,171,0000000170.png,0000000171.png,ramp_change,ramp_change,0.25,0.375,False,0.010316724888980389,0.010445142164826393,0.08574438095092773,0.10691879689693451,0.2928214147751625,0.32698439855279715,0.0,0.0,0.0,0.0,0.0030787333380430937,0.004126985557377338,0.08565246932368073,0.09625925778942628,0.08574438095092773,0.10691879689693451,0.08574438095092773,0.10691879689693451,0.7923767435632681,0.8280548569825147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08574438095092773,0.10691879689693451,0.0,0.0,0.021174415946006775,0.021174415946006775,0.021174415946006775
12,171,171,172,0000000171.png,0000000172.png,ramp_change,ramp_change,0.375,0.5,False,0.013892779126763344,0.012834751047194004,0.1321834772825241,0.15214897692203522,0.36357045710910574,0.3900627858717558,0.0,0.0,0.0,0.0,0.005317240953445435,0.0059294928796589375,0.10006102380104462,0.10314599206428486,0.1321834772825241,0.15214897692203522,0.1321834772825241,0.15214897692203522,0.846446074361721,0.8843585292509026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321834772825241,0.15214897692203522,0.0,0.0,0.01996549963951111,0.01996549963951111,0.01996549963951111
13,172,172,173,0000000172.png,0000000173.png,ramp_change,ramp_change,0.5,0.625,False,-0.009594317525625229,-0.004107359796762466,0.09725157916545868,0.09292382746934891,0.31185185451662567,0.3048340982720747,0.0,0.0,0.0,0.0,0.0022305482998490334,0.003851864254102111,0.0867385216675046,0.09467960944047775,0.09725157916545868,0.09292382746934891,0.09725157916545868,0.09292382746934891,0.9150828673667221,0.926431001334812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09725157916545868,0.09292382746934891,0.0,0.0,-0.004327751696109772,0.004327751696109772,0.0
14,173,173,174,0000000173.png,0000000174.png,ramp_change,ramp_change,0.625,0.75,False,0.01183675229549408,0.01561999786645174,0.10307024419307709,0.12331860512495041,0.32104554847104966,0.35116748870724124,0.0,0.0,0.0,0.0,0.004219032358378172,0.006287867669016123,0.09818895008538855,0.1074982025168091,0.10307024419307709,0.12331860512495041,0.10307024419307709,0.12331860512495041,0.8502721196645168,0.8819255593214477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10307024419307709,0.12331860512495041,0.0,0.0,0.02024836093187332,0.02024836093187332,0.02024836093187332
15,174,174,175,0000000174.png,0000000175.png,ramp_change,ramp_change,0.75,0.875,False,-0.0012881469447165728,0.008269283920526505,0.08424556255340576,0.11390479654073715,0.29025086141716405,0.33749784672014893,0.0,0.0,0.0,0.0,0.0030790462624281645,0.006698021199554205,0.0955595184656927,0.10723079679984458,0.08424556255340576,0.11390479654073715,0.08424556255340576,0.11390479654073715,0.9320875331515178,0.9782234715141014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08424556255340576,0.11390479654073715,0.0,0.0,0.02965923398733139,0.02965923398733139,0.02965923398733139
16,175,175,176,0000000175.png,0000000176.png,ramp_change,ramp_change,0.875,1.0,False,-0.0021374691277742386,0.003188655711710453,0.0939369946718216,0.12049637734889984,0.3064914267509315,0.3471258811280136,0.0,0.0,0.0,0.0,0.001999227562919259,0.005971582606434822,0.09678746487133921,0.10931677205002571,0.0939369946718216,0.12049637734889984,0.0939369946718216,0.12049637734889984,0.9302388327547748,0.9894232503339466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939369946718216,0.12049637734889984,0.0,0.0,0.026559382677078247,0.026559382677078247,0.026559382677078247
17,176,176,177,0000000176.png,0000000177.png,ramp_change,persistent_bias,1.0,1.0,False,-0.0036643128842115402,-0.006192752160131931,0.0826670303940773,0.09299465268850327,0.2875187479001627,0.3049502462509307,0.0,0.0,0.0,0.0,0.0008268746896646917,0.003453565062955022,0.09065786312558996,0.10140086112670146,0.0826670303940773,0.09299465268850327,0.0826670303940773,0.09299465268850327,0.9227352331401519,1.00058735049325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826670303940773,0.09299465268850327,0.0,0.0,0.010327622294425964,0.010327622294425964,0.010327622294425964
18,177,177,178,0000000177.png,0000000178.png,persistent_bias,persistent_bias,1.0,1.0,False,0.0027104588225483894,-0.0028678709641098976,0.08716049045324326,0.09587027132511139,0.2952295555211965,0.30962924817450854,0.0,0.0,0.0,0.0,0.0012167765526100993,0.002145027508959174,0.09260781713359331,0.09992260396540875,0.08716049045324326,0.09587027132511139,0.08716049045324326,0.09587027132511139,0.8869997495158465,0.9560479854547552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08716049045324326,0.09587027132511139,0.0,0.0,0.008709780871868134,0.008709780871868134,0.008709780871868134
19,178,178,179,0000000178.png,0000000179.png,persistent_bias,persistent_bias,1.0,1.0,False,-0.007560466881841421,-0.0011754913721233606,0.09632712602615356,0.11179372668266296,0.3103661161050825,0.33435568887438266,0.0,0.0,0.0,0.0,-0.000600112893152982,0.0014576802495867014,0.08754905183660346,0.09991570194166138,0.09632712602615356,0.11179372668266296,0.09632712602615356,0.11179372668266296,0.8985189318034281,0.9469113660822533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09632712602615356,0.11179372668266296,0.0,0.0,0.0154666006565094,0.0154666006565094,0.0154666006565094
20,179,179,180,0000000179.png,0000000180.png,persistent_bias,persistent_bias,1.0,1.0,False,-0.0014777372125536203,-0.0007333391695283353,0.10095158219337463,0.11543551832437515,0.31772878716505154,0.33975802908007213,0.0,0.0,0.0,0.0,-0.0007817812147550285,0.0010041390778496861,0.08960943661881368,0.1024477688510813,0.10095158219337463,0.11543551832437515,0.10095158219337463,0.11543551832437515,0.8367512031480421,0.9187966042979412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10095158219337463,0.11543551832437515,0.0,0.0,0.014483936131000519,0.014483936131000519,0.014483936131000519
21,180,180,181,0000000180.png,0000000181.png,persistent_bias,persistent_bias,1.0,1.0,False,0.0029770005494356155,0.0022160301450639963,0.07580055296421051,0.094637930393219,0.27531900218512073,0.3076327849778352,0.0,0.0,0.0,0.0,-3.7133731893845834e-06,0.0012550005922093987,0.0901569009092955,0.10117516567519705,0.07580055296421051,0.094637930393219,0.07580055296421051,0.094637930393219,0.8459131979860088,0.9281939522661072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07580055296421051,0.094637930393219,0.0,0.0,0.018837377429008484,0.018837377429008484,0.018837377429008484
22,181,181,182,0000000181.png,0000000182.png,persistent_bias,persistent_bias,1.0,1.0,False,0.0017137136310338974,0.0033600511960685253,0.09986648708581924,0.0966985821723938,0.31601659305457247,0.31096395638786467,0.0,0.0,0.0,0.0,0.0003517940640449524,0.0016907460521906614,0.0958172594416811,0.10485414844999504,0.09986648708581924,0.0966985821723938,0.09986648708581924,0.0966985821723938,0.887845772559827,0.9547186488987175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09986648708581924,0.0966985821723938,0.0,0.0,-0.0031679049134254456,0.0031679049134254456,0.0
23,182,182,183,0000000182.png,0000000183.png,persistent_bias,persistent_bias,1.0,1.0,False,-0.0006891294033266604,-0.004274269565939903,0.08690301328897476,0.10070623457431793,0.29479317035673464,0.31734245630598806,0.0,0.0,0.0,0.0,0.00013632288028020412,0.0004559877561405301,0.0934856283348365,0.09928286088123513,0.08690301328897476,0.10070623457431793,0.08690301328897476,0.10070623457431793,0.9119712512625741,0.9892547999013235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08690301328897476,0.10070623457431793,0.0,0.0,0.01380322128534317,0.01380322128534317,0.01380322128534317
24,183,183,184,0000000183.png,0000000184.png,persistent_bias,persistent_bias,1.0,1.0,False,-0.005662093870341778,-0.008586525917053223,0.09366168826818466,0.11322007328271866,0.3060419714159884,0.33648190632293834,0.0,0.0,0.0,0.0,-0.001063949428498745,-0.0014158125268295407,0.09342265598055537,0.0969407573683922,0.09366168826818466,0.11322007328271866,0.09366168826818466,0.11322007328271866,0.9128484243645646,0.9510532124972036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09366168826818466,0.11322007328271866,0.0,0.0,0.019558385014533997,0.019558385014533997,0.019558385014533997
25,184,184,185,0000000184.png,0000000185.png,persistent_bias,persistent_bias,1.0,1.0,False,-0.008474797010421753,-0.007928801700472832,0.08927243947982788,0.09986341744661331,0.2987849385090016,0.31601173624821804,0.0,0.0,0.0,0.0,-0.0025979948695749044,-0.0027640010230243206,0.08985802288295125,0.09418015837106666,0.08927243947982788,0.09986341744661331,0.08927243947982788,0.09986341744661331,0.8845562213391056,0.9176754746777049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08927243947982788,0.09986341744661331,0.0,0.0,0.010590977966785431,0.010590977966785431,0.010590977966785431
26,185,185,186,0000000185.png,0000000186.png,persistent_bias,persistent_bias,1.0,1.0,False,-0.004268903750926256,0.0014380714856088161,0.09281603246927261,0.10202936828136444,0.3046572376774801,0.3194203629723134,0.0,0.0,0.0,0.0,-0.002943872706964612,-0.0018941721646115184,0.0928513350461903,0.09968931132198676,0.09281603246927261,0.10202936828136444,0.09281603246927261,0.10202936828136444,0.8251697423460652,0.8705921867414355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09281603246927261,0.10202936828136444,0.0,0.0,0.009213335812091827,0.009213335812091827,0.009213335812091827
27,186,186,187,0000000186.png,0000000187.png,persistent_bias,recovery,1.0,0.0,False,-0.0041483682580292225,-0.03363107517361641,0.0776527002453804,0.23366859555244446,0.2786623409170683,0.4833927963390067,0.0,0.0,0.0,0.0,-0.003193203592672944,-0.00846371054649353,0.09093177784780888,0.11159663278615864,0.0776527002453804,0.23366859555244446,0.0776527002453804,0.23366859555244446,0.7936406788673418,0.8742330118742662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776527002453804,0.23366859555244446,0.0,0.0,0.15601589530706406,0.15601589530706406,0.15601589530706406
28,187,187,188,0000000187.png,0000000188.png,recovery,recovery,0.0,0.0,False,0.0008497924427501857,0.0008497924427501857,0.08371789008378983,0.08371789008378983,0.2893404397656674,0.2893404397656674,0.0,0.0,0.0,0.0,-0.002356302924454212,-0.006535816006362438,0.08389784547067805,0.09517736920136417,0.08371789008378983,0.08371789008378983,0.08371789008378983,0.08371789008378983,0.7518448392505859,0.7518448392505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08371789008378983,0.08371789008378983,0.0,0.0,0.0,0.0,0.0
29,188,188,189,0000000188.png,0000000189.png,recovery,recovery,0.0,0.0,False,-0.004661021288484335,-0.004661021288484335,0.07900546491146088,0.07900546491146088,0.2810791079241943,0.2810791079241943,0.0,0.0,0.0,0.0,-0.002833379665389657,-0.006147733423858881,0.07844905106630522,0.09028706333455394,0.07900546491146088,0.07900546491146088,0.07900546491146088,0.07900546491146088,0.7567415436976995,0.7567415436976995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900546491146088,0.07900546491146088,0.0,0.0,0.0,0.0,0.0
30,189,189,190,0000000189.png,0000000190.png,recovery,recovery,0.0,0.0,False,0.007188551127910614,0.007188551127910614,0.07974330335855484,0.07974330335855484,0.2823885680380048,0.2823885680380048,0.0,0.0,0.0,0.0,-0.0007588399457745254,-0.0033871219493448734,0.08212853521201999,0.08792827912231808,0.07974330335855484,0.07974330335855484,0.07974330335855484,0.07974330335855484,0.7245070392906403,0.7245070392906403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07974330335855484,0.07974330335855484,0.0,0.0,0.0,0.0,0.0
31,190,190,191,0000000190.png,0000000191.png,recovery,recovery,0.0,0.0,False,-0.007210320793092251,-0.007210320793092251,0.061744168400764465,0.061744168400764465,0.2484837387048989,0.2484837387048989,0.0,0.0,0.0,0.0,-0.00209429650567472,-0.004178524017333984,0.07234753979319854,0.07659385024701908,0.061744168400764465,0.061744168400764465,0.061744168400764465,0.061744168400764465,0.7863417827483206,0.7863417827483206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061744168400764465,0.061744168400764465,0.0,0.0,0.0,0.0,0.0
32,191,191,192,0000000191.png,0000000192.png,recovery,recovery,0.0,0.0,False,-0.009406091645359993,-0.009406091645359993,0.08287521451711655,0.08287521451711655,0.2878805559900087,0.2878805559900087,0.0,0.0,0.0,0.0,-0.003607837948948145,-0.005260630510747433,0.08068549284850428,0.08143520944353655,0.08287521451711655,0.08287521451711655,0.08287521451711655,0.08287521451711655,0.7255798586029846,0.7255798586029846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08287521451711655,0.08287521451711655,0.0,0.0,0.0,0.0,0.0
33,192,192,193,0000000192.png,0000000193.png,recovery,recovery,0.0,0.0,False,-0.0005538731347769499,-0.0005538731347769499,0.04884447157382965,0.04884447157382965,0.2210078540998705,0.2210078540998705,0.0,0.0,0.0,0.0,-0.002975667594000697,-0.004286331590265036,0.07817526332912585,0.07868069962441526,0.04884447157382965,0.04884447157382965,0.04884447157382965,0.04884447157382965,0.6612391196222913,0.6612391196222913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04884447157382965,0.04884447157382965,0.0,0.0,0.0,0.0,0.0
34,193,193,194,0000000193.png,0000000194.png,recovery,recovery,0.0,0.0,False,-0.00019452351261861622,-0.00019452351261861622,0.0511661097407341,0.0511661097407341,0.22619926998276121,0.22619926998276121,0.0,0.0,0.0,0.0,-0.002399970544502139,-0.0034393274690955877,0.07600180272855135,0.07685237524454616,0.0511661097407341,0.0511661097407341,0.0511661097407341,0.0511661097407341,0.6692883356875872,0.6692883356875872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511661097407341,0.0511661097407341,0.0,0.0,0.0,0.0,0.0
35,194,194,195,0000000194.png,0000000195.png,recovery,recovery,0.0,0.0,False,-0.001879333984106779,-0.001879333984106779,0.043955087661743164,0.043955087661743164,0.2096546867154254,0.2096546867154254,0.0,0.0,0.0,0.0,-0.0022921988274902105,-0.0031164088286459446,0.07056728863474593,0.07069929347009819,0.043955087661743164,0.043955087661743164,0.043955087661743164,0.043955087661743164,0.6731370339694853,0.6731370339694853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043955087661743164,0.043955087661743164,0.0,0.0,0.0,0.0,0.0
36,195,195,196,0000000195.png,0000000196.png,recovery,recovery,0.0,0.0,False,-0.0010126455454155803,-0.0010126455454155803,0.06059440225362778,0.06059440225362778,0.24615930259412863,0.24615930259412863,0.0,0.0,0.0,0.0,-0.0020273311529308558,-0.0026809298433363438,0.07227104398668859,0.0720030744913607,0.06059440225362778,0.06059440225362778,0.06059440225362778,0.06059440225362778,0.6597452633721304,0.6597452633721304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06059440225362778,0.06059440225362778,0.0,0.0,0.0,0.0,0.0
37,196,196,197,0000000196.png,0000000197.png,recovery,recovery,0.0,0.0,False,-0.0016056627500802279,-0.0016056627500802279,0.05045527592301369,0.05045527592301369,0.22462251873535227,0.22462251873535227,0.0,0.0,0.0,0.0,-0.0019400458550080657,-0.0024583495687693357,0.07217757879856433,0.07204780420971146,0.05045527592301369,0.05045527592301369,0.05045527592301369,0.05045527592301369,0.6390643066156868,0.6390643066156868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05045527592301369,0.05045527592301369,0.0,0.0,0.0,0.0,0.0
38,197,197,198,0000000197.png,0000000198.png,recovery,recovery,0.0,0.0,False,0.003566643688827753,0.003566643688827753,0.03452841565012932,0.03452841565012932,0.1858182328247939,0.1858182328247939,0.0,0.0,0.0,0.0,-0.0008001610403880477,-0.0012111758114770055,0.06507414324212384,0.06499591131945302,0.03452841565012932,0.03452841565012932,0.03452841565012932,0.03452841565012932,0.630956022341178,0.630956022341178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03452841565012932,0.03452841565012932,0.0,0.0,0.0,0.0,0.0
39,198,198,199,0000000198.png,0000000199.png,recovery,recovery,0.0,0.0,False,-0.012460455298423767,-0.012460455298423767,0.05816418677568436,0.05816418677568436,0.2411725249187485,0.2411725249187485,0.0,0.0,0.0,0.0,-0.003213841700926423,-0.003539776662364602,0.054736696407089835,0.05475853028169181,0.05816418677568436,0.05816418677568436,0.05816418677568436,0.05816418677568436,0.6462978082308937,0.6462978082308937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05816418677568436,0.05816418677568436,0.0,0.0,0.0,0.0,0.0
40,199,199,200,0000000199.png,0000000200.png,recovery,recovery,0.0,0.0,False,-0.005299581680446863,-0.005299581680446863,0.03119838982820511,0.03119838982820511,0.17663065936638833,0.17663065936638833,0.0,0.0,0.0,0.0,-0.003645590040832758,-0.0039040560368448496,0.05362179685062072,0.053705087256438605,0.03119838982820511,0.03119838982820511,0.03119838982820511,0.03119838982820511,0.5827245231682437,0.5827245231682437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03119838982820511,0.03119838982820511,0.0,0.0,0.0,0.0,0.0
41,200,200,201,0000000200.png,0000000201.png,recovery,recovery,0.0,0.0,False,-0.0017546992748975754,-0.0017546992748975754,0.0033405928406864405,0.0033405928406864405,0.05779786190410888,0.05779786190410888,0.0,0.0,0.0,0.0,-0.0032541751861572266,-0.0034591390285640955,0.043277553357879424,0.04333648276007503,0.0033405928406864405,0.0033405928406864405,0.0033405928406864405,0.0033405928406864405,0.5560228098128673,0.5560228098128673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033405928406864405,0.0033405928406864405,0.0,0.0,0.0,0.0,0.0
